node_id,file,node_name,status,full_suite_outcome,classification
tests/test_u1r1_bootstrap_completeness.py::TestBootstrapImportRuns::test_import_runs_import_id_unique_index,test_u1r1_bootstrap_completeness.py,TestBootstrapImportRuns::test_import_runs_import_id_unique_index,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestBootstrapImportRuns::test_double_bootstrap_import_runs_idempotent,test_u1r1_bootstrap_completeness.py,TestBootstrapImportRuns::test_double_bootstrap_import_runs_idempotent,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestBootstrapImportPreviewValidate::test_preview_creates_row_in_bootstrapped_import_runs,test_u1r1_bootstrap_completeness.py,TestBootstrapImportPreviewValidate::test_preview_creates_row_in_bootstrapped_import_runs,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestBootstrapImportPreviewValidate::test_validate_updates_bootstrapped_import_runs,test_u1r1_bootstrap_completeness.py,TestBootstrapImportPreviewValidate::test_validate_updates_bootstrapped_import_runs,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestAdminPermissionCompleteness::test_admin_has_all_desired_permissions,test_u1r1_bootstrap_completeness.py,TestAdminPermissionCompleteness::test_admin_has_all_desired_permissions,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestAdminPermissionCompleteness::test_admin_user_has_admin_role,test_u1r1_bootstrap_completeness.py,TestAdminPermissionCompleteness::test_admin_user_has_admin_role,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestBootstrapIdempotency::test_double_bootstrap_does_not_error,test_u1r1_bootstrap_completeness.py,TestBootstrapIdempotency::test_double_bootstrap_does_not_error,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestBootstrapIdempotency::test_table_count_unchanged_after_double_bootstrap,test_u1r1_bootstrap_completeness.py,TestBootstrapIdempotency::test_table_count_unchanged_after_double_bootstrap,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestSidebarApiSmoke::test_sidebar_endpoint_returns_200[GET-/api/v1/retailers-Customers],test_u1r1_bootstrap_completeness.py,TestSidebarApiSmoke::test_sidebar_endpoint_returns_200[GET-/api/v1/retailers-Customers],ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestSidebarApiSmoke::test_sidebar_endpoint_returns_200[GET-/api/v1/dashboards/kpi/summary-Dashboard],test_u1r1_bootstrap_completeness.py,TestSidebarApiSmoke::test_sidebar_endpoint_returns_200[GET-/api/v1/dashboards/kpi/summary-Dashboard],ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestSidebarApiSmokeNonSuperAdmin::test_no_perm_user_gets_403,test_u1r1_bootstrap_completeness.py,TestSidebarApiSmokeNonSuperAdmin::test_no_perm_user_gets_403,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestSidebarApiSmokeNonSuperAdmin::test_admin_with_perms_passes_requirement,test_u1r1_bootstrap_completeness.py,TestSidebarApiSmokeNonSuperAdmin::test_admin_with_perms_passes_requirement,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestSidebarApiSmokeNonSuperAdmin::test_no_perm_user_raises_on_requirement,test_u1r1_bootstrap_completeness.py,TestSidebarApiSmokeNonSuperAdmin::test_no_perm_user_raises_on_requirement,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
